STAID, SOUID,    DATE,   TN, Q_TN
   274,   921,19830528,   63,    0
   274,   921,19830529,   61,    0
   274,   921,19830530,   98,    0
   274,   921,19830531,  108,    0
   274,   921,19830601,  105,    0
   274,   921,19830602,  121,    0
   274,   921,19830603,  115,    0
   274,   921,19830604,  120,    0
   274,   921,19830605,  135,    0
   274,   921,19830606,   80,    0
   274,   921,19830607,  110,    0
   274,   921,19830608,  171,    0
   274,   921,19830609,  125,    0
   274,   921,19830610,   85,    0
   274,   921,19830611,  124,    0
   274,   921,19830612,  120,    0
   274,   921,19830613,   75,    0
   274,   921,19830614,  110,    0
   274,   921,19830615,   70,    0
   274,   921,19830616,   81,    0
   274,   921,19830617,  115,    0
   274,   921,19830618,  106,    0
   274,   921,19830619,   74,    0
   274,   921,19830620,  110,    0
   274,   921,19830621,  110,    0
   274,   921,19830622,   95,    0
   274,   921,19830623,  138,    0
   274,   921,19830624,  120,    0
   274,   921,19830625,  111,    0
   274,   921,19830626,  110,    0
   274,   921,19830627,  120,    0
   274,   921,19830628,   71,    0
   274,   921,19830629,  140,    0
   274,   921,19830630,  121,    0
   274,   921,19830701,  115,    0
   274,   921,19830702,  140,    0
   274,   921,19830703,   98,    0
   274,   921,19830704,  131,    0
   274,   921,19830705,  141,    0
   274,   921,19830706,  151,    0
   274,   921,19830707,  162,    0
   274,   921,19830708,  161,    0
   274,   921,19830709,  170,    0
   274,   921,19830710,  160,    0
   274,   921,19830711,  149,    0
   274,   921,19830712,  155,    0
   274,   921,19830713,  180,    0
   274,   921,19830714,  155,    0
   274,   921,19830715,  191,    0
   274,   921,19830716,  190,    0
   274,   921,19830717,  167,    0
   274,   921,19830718,  174,    0
   274,   921,19830719,  150,    0
   274,   921,19830720,  151,    0
   274,   921,19830721,  109,    0
   274,   921,19830722,  120,    0
   274,   921,19830723,  161,    0
   274,   921,19830724,  159,    0
   274,   921,19830725,  159,    0
   274,   921,19830726,  154,    0
   274,   921,19830727,  181,    0
   274,   921,19830728,  155,    0
   274,   921,19830729,  151,    0
   274,   921,19830730,  165,    0
   274,   921,19830731,  180,    0
   274,   921,19830801,  135,    0
   274,   921,19830802,   99,    0
   274,   921,19830803,   82,    0
   274,   921,19830804,  108,    0
   274,   921,19830805,  130,    0
   274,   921,19830806,  150,    0
   274,   921,19830807,  123,    0
   274,   921,19830808,  135,    0
   274,   921,19830809,  148,    0
   274,   921,19830810,  140,    0
   274,   921,19830811,  120,    0
   274,   921,19830812,  122,    0
   274,   921,19830813,  115,    0
   274,   921,19830814,  133,    0
   274,   921,19830815,  154,    0
   274,   921,19830816,  143,    0
   274,   921,19830817,  179,    0
   274,   921,19830818,  135,    0
   274,   921,19830819,  145,    0
   274,   921,19830820,  180,    0
   274,   921,19830821,  155,    0
   274,   921,19830822,  160,    0
   274,   921,19830823,  163,    0
   274,   921,19830824,  155,    0
   274,   921,19830825,  129,    0
   274,   921,19830826,  133,    0
   274,   921,19830827,  124,    0
   274,   921,19830828,  145,    0
   274,   921,19830829,  127,    0
   274,   921,19830830,   69,    0
   274,   921,19830831,   99,    0
   274,   921,19830901,  138,    0
   274,   921,19830902,  113,    0
   274,   921,19830903,  129,    0
   274,   921,19830904,  125,    0
   274,   921,19830905,  118,    0
   274,   921,19830906,   99,    0
   274,   921,19830907,   83,    0
   274,   921,19830908,  127,    0
   274,   921,19830909,  124,    0
   274,   921,19830910,   95,    0
   274,   921,19830911,   91,    0
   274,   921,19830912,   82,    0
   274,   921,19830913,   94,    0
   274,   921,19830914,  101,    0
   274,   921,19830915,  135,    0
   274,   921,19830916,  116,    0
   274,   921,19830917,  103,    0
   274,   921,19830918,  120,    0
   274,   921,19830919,  109,    0
   274,   921,19830920,   89,    0
   274,   921,19830921,  104,    0
   274,   921,19830922,   59,    0
   274,   921,19830923,  103,    0
   274,   921,19830924,  129,    0
   274,   921,19830925,  107,    0
   274,   921,19830926,  110,    0
   274,   921,19830927,  139,    0
   274,   921,19830928,  135,    0
   274,   921,19830929,  125,    0
   274,   921,19830930,  134,    0
   274,   921,19831001,  140,    0
   274,   921,19831002,  133,    0
   274,   921,19831003,  155,    0
   274,   921,19831004,  156,    0
   274,   921,19831005,  122,    0
   274,   921,19831006,   99,    0
   274,   921,19831007,  121,    0
   274,   921,19831008,   77,    0
   274,   921,19831009,  110,    0
   274,   921,19831010,  114,    0
   274,   921,19831011,   75,    0
   274,   921,19831012,  115,    0
   274,   921,19831013,  125,    0
   274,   921,19831014,   85,    0
   274,   921,19831015,   85,    0
   274,   921,19831016,   86,    0
   274,   921,19831017,   81,    0
   274,   921,19831018,  101,    0
   274,   921,19831019,   83,    0
   274,   921,19831020,   42,    0
   274,   921,19831021,   31,    0
   274,   921,19831022,   15,    0
   274,   921,19831023,    0,    0
   274,   921,19831024,   35,    0
   274,   921,19831025,   20,    0
   274,   921,19831026,   50,    0
   274,   921,19831027,   82,    0
   274,   921,19831028,   36,    0
   274,   921,19831029,    5,    0
   274,   921,19831030,  -12,    0
   274,   921,19831031,   29,    0
   274,   921,19831101,   81,    0
   274,   921,19831102,  128,    0
   274,   921,19831103,  113,    0
   274,   921,19831104,   55,    0
   274,   921,19831105,   70,    0
   274,   921,19831106,   89,    0
   274,   921,19831107,  105,    0
   274,   921,19831108,  103,    0
   274,   921,19831109,   94,    0
   274,   921,19831110,   77,    0
   274,   921,19831111,   75,    0
   274,   921,19831112,   81,    1
   274,   921,19831113,   62,    1
   274,   921,19831114,    4,    0
   274,   921,19831115,  -45,    0
   274,   921,19831116,   -4,    0
   274,   921,19831117,   56,    0
   274,   921,19831118,   61,    0
   274,   921,19831119,   53,    0
   274,   921,19831120,   54,    0
   274,   921,19831121,  -10,    0
   274,   921,19831122,  -40,    0
   274,   921,19831123,  -70,    0
   274,   921,19831124,  -67,    0
   274,   921,19831125,   20,    0
   274,   921,19831126,  120,    1
   274,   921,19831127,   98,    1
   274,   921,19831128,   80,    0
   274,   921,19831129,   52,    0
   274,   921,19831130,   50,    0
   274,   921,19831201,   35,    0
   274,   921,19831202,   10,    0
   274,   921,19831203,  -10,    0
   274,   921,19831204,   -7,    0
   274,   921,19831205,   -7,    0
   274,   921,19831206,   16,    0
   274,   921,19831207,  -50,    0
   274,   921,19831208,  -40,    0
   274,   921,19831209,   75,    1
   274,   921,19831210,   10,    0
   274,   921,19831211,  -29,    0
   274,   921,19831212,  -15,    0
   274,   921,19831213,  -13,    0
   274,   921,19831214,   31,    0
   274,   921,19831215,   51,    0
   274,   921,19831216,   24,    0
   274,   921,19831217,   48,    0
   274,   921,19831218,   41,    0
   274,   921,19831219,   46,    0
   274,   921,19831220,   61,    0
   274,   921,19831221,   59,    0
   274,   921,19831222,   50,    0
   274,   921,19831223,   75,    0
   274,   921,19831224,   79,    0
   274,   921,19831225,  104,    0
   274,   921,19831226,   58,    0
   274,   921,19831227,   54,    0
   274,   921,19831228,  101,    1
   274,   921,19831229,   64,    0
   274,   921,19831230,   41,    0
   274,   921,19831231,   16,    0
   274,   921,19840101,   55,    0
   274,   921,19840102,   36,    0
   274,   921,19840103,   21,    0
   274,   921,19840104,   16,    0
   274,   921,19840105,   10,    0
   274,   921,19840106,   25,    0
   274,   921,19840107,   45,    0
   274,   921,19840108,   14,    0
   274,   921,19840109,  -14,    0
   274,   921,19840110,   -1,    0
   274,   921,19840111,   82,    0
   274,   921,19840112,   11,    0
   274,   921,19840113,   10,    0
   274,   921,19840114,   40,    0
   274,   921,19840115,    5,    0
   274,   921,19840116,   10,    0
   274,   921,19840117,   26,    0
   274,   921,19840118,    1,    0
   274,   921,19840119,  -20,    0
   274,   921,19840120,  -30,    0
   274,   921,19840121,  -24,    0
   274,   921,19840122,   -1,    0
   274,   921,19840123,    5,    0
   274,   921,19840124,    2,    0
   274,   921,19840125,  -14,    0
   274,   921,19840126,    5,    0
   274,   921,19840127,   41,    0
   274,   921,19840128,   36,    0
   274,   921,19840129,   46,    0
   274,   921,19840130,   15,    0
   274,   921,19840131,   14,    0
   274,   921,19840201,   15,    0
   274,   921,19840202,   30,    0
   274,   921,19840203,   51,    0
   274,   921,19840204,   39,    0
   274,   921,19840205,   14,    0
   274,   921,19840206,   26,    0
   274,   921,19840207,   32,    0
   274,   921,19840208,   38,    0
   274,   921,19840209,   15,    0
   274,   921,19840210,    0,    0
   274,   921,19840211,   14,    0
   274,   921,19840212,   47,    0
   274,   921,19840213,  -35,    0
   274,   921,19840214,  -25,    0
   274,   921,19840215,  -42,    0
   274,   921,19840216,  -45,    0
   274,   921,19840217,  -15,    0
   274,   921,19840218,    7,    0
   274,   921,19840219,  -22,    0
   274,   921,19840220,  -20,    0
   274,   921,19840221,    1,    0
   274,   921,19840222,   44,    1
   274,   921,19840223,   31,    0
   274,   921,19840224,   11,    0
   274,   921,19840225,    9,    0
   274,   921,19840226,    3,    0
   274,   921,19840227,   10,    0
   274,   921,19840228,   29,    0
   274,   921,19840229,   19,    0
   274,   921,19840301,   29,    0
   274,   921,19840302,   36,    0
   274,   921,19840303,   16,    0
   274,   921,19840304,    8,    0
   274,   921,19840305,   44,    0
   274,   921,19840306,   66,    0
   274,   921,19840307,   66,    0
   274,   921,19840308,    5,    0
   274,   921,19840309,   20,    0
   274,   921,19840310,   31,    0
   274,   921,19840311,   27,    0
   274,   921,19840312,   25,    0
   274,   921,19840313,   21,    0
   274,   921,19840314,   17,    0
   274,   921,19840315,    5,    0
   274,   921,19840316,   12,    0
   274,   921,19840317,   16,    0
   274,   921,19840318,   17,    0
   274,   921,19840319,   -3,    0
   274,   921,19840320,    6,    0
   274,   921,19840321,   15,    0
   274,   921,19840322,   21,    0
   274,   921,19840323,   30,    0
   274,   921,19840324,   35,    0
   274,   921,19840325,   29,    0
   274,   921,19840326,   48,    0
   274,   921,19840327,   31,    0
   274,   921,19840328,   15,    0
   274,   921,19840329,   32,    0
   274,   921,19840330,   11,    0
   274,   921,19840331,   21,    0
   274,   921,19840401,   -3,    0
   274,   921,19840402,  -12,    0
   274,   921,19840403,  -29,    0
   274,   921,19840404,   15,    0
   274,   921,19840405,  -16,    0
   274,   921,19840406,   38,    0
   274,   921,19840407,   46,    0
   274,   921,19840408,   55,    0
   274,   921,19840409,   50,    0
   274,   921,19840410,   50,    0
   274,   921,19840411,   59,    0
   274,   921,19840412,   15,    0
   274,   921,19840413,   29,    0
   274,   921,19840414,   25,    0
   274,   921,19840415,   45,    0
   274,   921,19840416,    5,    0
   274,   921,19840417,   -1,    0
   274,   921,19840418,   61,    0
   274,   921,19840419,   79,    0
   274,   921,19840420,   68,    0
   274,   921,19840421,   62,    0
   274,   921,19840422,  111,    0
   274,   921,19840423,   37,    0
   274,   921,19840424,   20,    0
   274,   921,19840425,   48,    0
   274,   921,19840426,   50,    0
   274,   921,19840427,   51,    0
   274,   921,19840428,   19,    0
   274,   921,19840429,   20,    0
   274,   921,19840430,   24,    0
   274,   921,19840501,   38,    0
   274,   921,19840502,   46,    0
   274,   921,19840503,   46,    0
   274,   921,19840504,   69,    0
   274,   921,19840505,   51,    0
   274,   921,19840506,   55,    0
   274,   921,19840507,   43,    0
   274,   921,19840508,   25,    0
   274,   921,19840509,    5,    0
   274,   921,19840510,   80,    0
   274,   921,19840511,   31,    0
   274,   921,19840512,   35,    0
   274,   921,19840513,   10,    0
   274,   921,19840514,   28,    0
   274,   921,19840515,   68,    0
   274,   921,19840516,   85,    0
   274,   921,19840517,   85,    0
   274,   921,19840518,   81,    0
   274,   921,19840519,   45,    0
   274,   921,19840520,   58,    0
   274,   921,19840521,   72,    0
   274,   921,19840522,   90,    0
   274,   921,19840523,   80,    0
   274,   921,19840524,   99,    0
   274,   921,19840525,   90,    0
   274,   921,19840526,   79,    0
   274,   921,19840527,   58,    0
   274,   921,19840528,   65,    0
   274,   921,19840529,   81,    0
   274,   921,19840530,   79,    0
   274,   921,19840531,   90,    0
   274,   921,19840601,   91,    0
   274,   921,19840602,   75,    0
   274,   921,19840603,   80,    0
   274,   921,19840604,   50,    0
   274,   921,19840605,   90,    0
   274,   921,19840606,   70,    0
   274,   921,19840607,  120,    0
   274,   921,19840608,   94,    0
   274,   921,19840609,   83,    0
   274,   921,19840610,  118,    0
   274,   921,19840611,  109,    0
   274,   921,19840612,  111,    0
   274,   921,19840613,  135,    0
   274,   921,19840614,  141,    0
   274,   921,19840615,   95,    0
   274,   921,19840616,  125,    0
   274,   921,19840617,  150,    0
   274,   921,19840618,  139,    0
   274,   921,19840619,  152,    0
   274,   921,19840620,  177,    0
   274,   921,19840621,  152,    0
   274,   921,19840622,  110,    0
   274,   921,19840623,   82,    0
   274,   921,19840624,   86,    0
   274,   921,19840625,  128,    0
   274,   921,19840626,  127,    0
   274,   921,19840627,  117,    0
   274,   921,19840628,   95,    0
   274,   921,19840629,   65,    0
   274,   921,19840630,   76,    0
   274,   921,19840701,  106,    0
   274,   921,19840702,   91,    0
   274,   921,19840703,   75,    0
   274,   921,19840704,   81,    0
   274,   921,19840705,  109,    0
   274,   921,19840706,  125,    0
   274,   921,19840707,  153,    0
   274,   921,19840708,  130,    0
   274,   921,19840709,  138,    0
   274,   921,19840710,  158,    0
   274,   921,19840711,  127,    0
   274,   921,19840712,  134,    0
   274,   921,19840713,  123,    0
   274,   921,19840714,  138,    0
   274,   921,19840715,  104,    0
   274,   921,19840716,  102,    0
   274,   921,19840717,   92,    0
   274,   921,19840718,  165,    0
   274,   921,19840719,  130,    0
   274,   921,19840720,  112,    0
   274,   921,19840721,  126,    0
   274,   921,19840722,  128,    0
   274,   921,19840723,  130,    0
   274,   921,19840724,   99,    0
   274,   921,19840725,  106,    0
   274,   921,19840726,   89,    0
   274,   921,19840727,  115,    0
   274,   921,19840728,  161,    0
   274,   921,19840729,  118,    0
   274,   921,19840730,  155,    0
   274,   921,19840731,  158,    0
   274,   921,19840801,  114,    0
   274,   921,19840802,  145,    0
   274,   921,19840803,  147,    0
   274,   921,19840804,  137,    0
   274,   921,19840805,  132,    0
   274,   921,19840806,   97,    0
   274,   921,19840807,  133,    0
   274,   921,19840808,  104,    0
   274,   921,19840809,  120,    0
   274,   921,19840810,  132,    0
   274,   921,19840811,   78,    0
   274,   921,19840812,   79,    0
   274,   921,19840813,  155,    0
   274,   921,19840814,  160,    0
   274,   921,19840815,  147,    0
   274,   921,19840816,  148,    0
   274,   921,19840817,  154,    0
   274,   921,19840818,  133,    0
   274,   921,19840819,  130,    0
   274,   921,19840820,  127,    0
   274,   921,19840821,  148,    0
   274,   921,19840822,  153,    0
   274,   921,19840823,  128,    0
   274,   921,19840824,  173,    0
   274,   921,19840825,  164,    0
   274,   921,19840826,  122,    0
   274,   921,19840827,  121,    0
   274,   921,19840828,  143,    0
   274,   921,19840829,  155,    0
   274,   921,19840830,  167,    0
   274,   921,19840831,  177,    0
   274,   921,19840901,  164,    0
   274,   921,19840902,  127,    0
   274,   921,19840903,  159,    1
   274,   921,19840904,  131,    0
   274,   921,19840905,   73,    0
   274,   921,19840906,   89,    0
   274,   921,19840907,   86,    0
   274,   921,19840908,  108,    0
   274,   921,19840909,  131,    0
   274,   921,19840910,  105,    0
   274,   921,19840911,  107,    0
   274,   921,19840912,  129,    0
   274,   921,19840913,  127,    0
   274,   921,19840914,  144,    0
   274,   921,19840915,  112,    0
   274,   921,19840916,  131,    0
   274,   921,19840917,  132,    0
   274,   921,19840918,   93,    0
   274,   921,19840919,  115,    0
   274,   921,19840920,  119,    0
   274,   921,19840921,   80,    0
   274,   921,19840922,   96,    0
   274,   921,19840923,   83,    0
   274,   921,19840924,   86,    0
   274,   921,19840925,   71,    0
   274,   921,19840926,   66,    0
   274,   921,19840927,  108,    0
   274,   921,19840928,  129,    0
   274,   921,19840929,  126,    0
   274,   921,19840930,  117,    0
   274,   921,19841001,   60,    0
   274,   921,19841002,   65,    0
   274,   921,19841003,   75,    0
   274,   921,19841004,   59,    0
   274,   921,19841005,  100,    0
   274,   921,19841006,   65,    0
   274,   921,19841007,   60,    0
   274,   921,19841008,  109,    0
   274,   921,19841009,  148,    1
   274,   921,19841010,  111,    0
   274,   921,19841011,   56,    0
   274,   921,19841012,   91,    0
   274,   921,19841013,  116,    0
   274,   921,19841014,  100,    0
   274,   921,19841015,  110,    0
   274,   921,19841016,  102,    0
   274,   921,19841017,  105,    0
   274,   921,19841018,  104,    0
   274,   921,19841019,  110,    0
   274,   921,19841020,   85,    0
   274,   921,19841021,   51,    0
   274,   921,19841022,   81,    0
   274,   921,19841023,   96,    0
   274,   921,19841024,   78,    0
   274,   921,19841025,  114,    1
   274,   921,19841026,   50,    0
   274,   921,19841027,  -10,    0
   274,   921,19841028,   22,    0
   274,   921,19841029,  111,    0
   274,   921,19841030,  140,    0
   274,   921,19841031,   91,    0
   274,   921,19841101,  105,    0
   274,   921,19841102,  120,    0
   274,   921,19841103,   61,    0
   274,   921,19841104,   40,    0
   274,   921,19841105,   54,    0
   274,   921,19841106,   46,    0
   274,   921,19841107,   65,    0
   274,   921,19841108,   91,    0
   274,   921,19841109,   85,    0
   274,   921,19841110,   86,    0
   274,   921,19841111,   51,    0
   274,   921,19841112,   98,    0
   274,   921,19841113,   70,    0
   274,   921,19841114,   70,    0
   274,   921,19841115,   23,    0
   274,   921,19841116,    5,    0
   274,   921,19841117,   19,    0
   274,   921,19841118,   45,    0
   274,   921,19841119,    4,    0
   274,   921,19841120,    9,    0
   274,   921,19841121,   51,    0
   274,   921,19841122,   82,    0
   274,   921,19841123,   65,    0
   274,   921,19841124,   81,    0
   274,   921,19841125,   60,    0
   274,   921,19841126,   15,    0
   274,   921,19841127,   35,    0
   274,   921,19841128,   85,    0
   274,   921,19841129,   89,    0
   274,   921,19841130,   84,    0
   274,   921,19841201,   88,    1
   274,   921,19841202,   61,    0
   274,   921,19841203,   46,    0
   274,   921,19841204,   69,    0
   274,   921,19841205,   80,    0
   274,   921,19841206,   56,    0
   274,   921,19841207,   59,    0
   274,   921,19841208,   30,    0
   274,   921,19841209,   20,    0
   274,   921,19841210,   25,    0
   274,   921,19841211,  -10,    0
   274,   921,19841212,  -14,    0
   274,   921,19841213,  -15,    0
   274,   921,19841214,   35,    0
   274,   921,19841215,   30,    0
   274,   921,19841216,   27,    0
   274,   921,19841217,   29,    0
   274,   921,19841218,   -5,    0
   274,   921,19841219,    4,    0
   274,   921,19841220,   85,    0
   274,   921,19841221,   25,    0
   274,   921,19841222,   24,    0
   274,   921,19841223,   45,    0
   274,   921,19841224,   50,    0
   274,   921,19841225,    5,    0
   274,   921,19841226,   -6,    0
   274,   921,19841227,   -4,    0
   274,   921,19841228,  -26,    0
   274,   921,19841229,  -24,    0
   274,   921,19841230,    1,    0
   274,   921,19841231,   58,    1
   274,   921,19850101,   18,    0
   274,   921,19850102,    0,    0
   274,   921,19850103,  -24,    0
   274,   921,19850104,  -19,    0
   274,   921,19850105,  -25,    0
   274,   921,19850106,  -41,    0
   274,   921,19850107,  -40,    0
   274,   921,19850108,  -40,    0
   274,   921,19850109,  -45,    0
   274,   921,19850110,  -37,    0
   274,   921,19850111,  -19,    0
   274,   921,19850112,  -26,    0
   274,   921,19850113,  -20,    0
   274,   921,19850114,  -59,    0
   274,   921,19850115,  -32,    0
   274,   921,19850116,  -46,    0
   274,   921,19850117, -100,    0
   274,   921,19850118, -100,    0
   274,   921,19850119,  -10,    0
   274,   921,19850120,  -18,    0
   274,   921,19850121,   10,    0
   274,   921,19850122,    4,    0
   274,   921,19850123,  -10,    0
   274,   921,19850124,  -15,    0
   274,   921,19850125,    3,    0
   274,   921,19850126,   21,    0
   274,   921,19850127,  -37,    0
   274,   921,19850128,  -10,    0
   274,   921,19850129,   45,    0
   274,   921,19850130,   35,    0
   274,   921,19850131,   65,    0
   274,   921,19850201,   79,    0
   274,   921,19850202,   67,    0
   274,   921,19850203,   70,    0
   274,   921,19850204,   75,    0
   274,   921,19850205,    1,    0
   274,   921,19850206,   25,    0
   274,   921,19850207,   36,    0
   274,   921,19850208,   20,    1
   274,   921,19850209,  -21,    1
   274,   921,19850210,  -54,    0
   274,   921,19850211,  -45,    0
   274,   921,19850212,  -95,    0
   274,   921,19850213,  -75,    0
   274,   921,19850214,  -80,    0
   274,   921,19850215,  -55,    0
   274,   921,19850216,  -97,    0
   274,   921,19850217,  -65,    0
   274,   921,19850218,  -35,    0
   274,   921,19850219,  -49,    0
   274,   921,19850220,  -20,    0
   274,   921,19850221,   14,    0
   274,   921,19850222,   20,    0
   274,   921,19850223,   20,    0
   274,   921,19850224,   -4,    0
   274,   921,19850225,   -1,    0
   274,   921,19850226,  -11,    0
   274,   921,19850227,   40,    0
   274,   921,19850228,   18,    0
   274,   921,19850301,   25,    0
   274,   921,19850302,   18,    0
   274,   921,19850303,   46,    0
   274,   921,19850304,   50,    0
   274,   921,19850305,  -10,    0
   274,   921,19850306,  -13,    0
   274,   921,19850307,   48,    0
   274,   921,19850308,   46,    0
   274,   921,19850309,   32,    0
   274,   921,19850310,   39,    0
   274,   921,19850311,    5,    0
   274,   921,19850312,  -15,    0
   274,   921,19850313,    3,    0
   274,   921,19850314,   13,    0
   274,   921,19850315,    0,    0
   274,   921,19850316,   -2,    0
   274,   921,19850317,  -27,    0
   274,   921,19850318,  -40,    0
   274,   921,19850319,  -38,    0
   274,   921,19850320,  -44,    0
   274,   921,19850321,  -30,    0
   274,   921,19850322,   14,    0
   274,   921,19850323,   45,    0
   274,   921,19850324,   44,    0
   274,   921,19850325,    6,    0
   274,   921,19850326,   41,    0
   274,   921,19850327,   12,    0
   274,   921,19850328,  -10,    0
   274,   921,19850329,   45,    0
   274,   921,19850330,   59,    0
   274,   921,19850331,   79,    0
   274,   921,19850401,   80,    0
   274,   921,19850402,   75,    0
   274,   921,19850403,  111,    0
   274,   921,19850404,   84,    0
   274,   921,19850405,   80,    0
   274,   921,19850406,   64,    0
   274,   921,19850407,   54,    0
   274,   921,19850408,   75,    0
   274,   921,19850409,   40,    0
   274,   921,19850410,   48,    0
   274,   921,19850411,   55,    0
   274,   921,19850412,   40,    0
   274,   921,19850413,   56,    0
   274,   921,19850414,   61,    0
   274,   921,19850415,   24,    0
   274,   921,19850416,   85,    0
   274,   921,19850417,   69,    0
   274,   921,19850418,   41,    0
   274,   921,19850419,   45,    0
   274,   921,19850420,   63,    0
   274,   921,19850421,    9,    0
   274,   921,19850422,   44,    0
   274,   921,19850423,   40,    0
   274,   921,19850424,  -15,    0
   274,   921,19850425,   51,    0
   274,   921,19850426,   -4,    0
   274,   921,19850427,   60,    0
   274,   921,19850428,   -9,    0
   274,   921,19850429,   30,    0
   274,   921,19850430,   60,    0
   274,   921,19850501,   54,    0
   274,   921,19850502,   55,    0
   274,   921,19850503,   66,    0
   274,   921,19850504,   70,    0
   274,   921,19850505,   59,    0
   274,   921,19850506,   62,    0
   274,   921,19850507,   47,    0
   274,   921,19850508,   84,    0
   274,   921,19850509,   60,    0
   274,   921,19850510,   45,    0
   274,   921,19850511,   66,    0
   274,   921,19850512,   61,    0
   274,   921,19850513,   64,    0
   274,   921,19850514,   71,    0
   274,   921,19850515,   85,    0
   274,   921,19850516,   35,    0
   274,   921,19850517,   71,    0
   274,   921,19850518,   90,    0
   274,   921,19850519,  102,    0
   274,   921,19850520,   92,    0
   274,   921,19850521,   73,    0
   274,   921,19850522,   85,    0
   274,   921,19850523,   75,    0
   274,   921,19850524,  105,    0
   274,   921,19850525,   92,    0
   274,   921,19850526,  141,    0
   274,   921,19850527,  126,    0
   274,   921,19850528,   85,    0
   274,   921,19850529,   55,    0
   274,   921,19850530,   48,    0
   274,   921,19850531,   40,    0
   274,   921,19850601,   45,    0
   274,   921,19850602,   66,    0
   274,   921,19850603,   70,    0
   274,   921,19850604,   98,    0
   274,   921,19850605,  120,    1
   274,   921,19850606,  104,    0
   274,   921,19850607,   56,    0
   274,   921,19850608,   45,    0
   274,   921,19850609,   95,    0
   274,   921,19850610,   71,    0
   274,   921,19850611,  100,    0
   274,   921,19850612,   95,    0
   274,   921,19850613,   80,    0
   274,   921,19850614,   66,    0
   274,   921,19850615,   47,    0
   274,   921,19850616,   85,    0
   274,   921,19850617,   76,    0
   274,   921,19850618,   86,    0
   274,   921,19850619,  102,    0
   274,   921,19850620,   88,    0
   274,   921,19850621,  106,    0
   274,   921,19850622,  116,    0
   274,   921,19850623,  107,    0
   274,   921,19850624,  130,    0
   274,   921,19850625,   85,    0
   274,   921,19850626,   95,    0
   274,   921,19850627,  110,    0
   274,   921,19850628,  109,    0
   274,   921,19850629,  135,    0
   274,   921,19850630,  125,    0
   274,   921,19850701,  119,    0
   274,   921,19850702,  122,    0
   274,   921,19850703,  115,    0
   274,   921,19850704,  116,    0
   274,   921,19850705,  165,    0
   274,   921,19850706,  102,    0
   274,   921,19850707,   88,    0
   274,   921,19850708,  123,    0
   274,   921,19850709,  116,    0
   274,   921,19850710,  105,    0
   274,   921,19850711,  134,    0
   274,   921,19850712,  155,    0
   274,   921,19850713,  129,    0
   274,   921,19850714,  152,    0
   274,   921,19850715,   99,    0
   274,   921,19850716,  122,    0
   274,   921,19850717,  112,    0
   274,   921,19850718,  132,    0
   274,   921,19850719,  118,    0
   274,   921,19850720,  109,    0
   274,   921,19850721,   98,    0
   274,   921,19850722,  132,    0
   274,   921,19850723,  107,    0
   274,   921,19850724,  130,    0
   274,   921,19850725,  138,    0
   274,   921,19850726,  169,    0
   274,   921,19850727,  146,    0
   274,   921,19850728,  154,    0
   274,   921,19850729,  138,    0
   274,   921,19850730,  137,    0
   274,   921,19850731,  142,    0
   274,   921,19850801,  119,    0
   274,   921,19850802,  128,    0
   274,   921,19850803,  112,    0
   274,   921,19850804,  112,    0
   274,   921,19850805,  125,    0
   274,   921,19850806,  102,    0
   274,   921,19850807,  111,    0
   274,   921,19850808,  100,    0
   274,   921,19850809,  142,    0
   274,   921,19850810,  111,    0
   274,   921,19850811,  113,    0
   274,   921,19850812,  104,    0
   274,   921,19850813,  120,    0
   274,   921,19850814,  142,    0
   274,   921,19850815,  121,    0
   274,   921,19850816,  125,    0
   274,   921,19850817,  106,    0
   274,   921,19850818,  130,    0
   274,   921,19850819,  151,    0
   274,   921,19850820,  131,    0
   274,   921,19850821,  126,    0
   274,   921,19850822,  119,    0
   274,   921,19850823,  126,    0
   274,   921,19850824,  137,    0
   274,   921,19850825,   93,    0
   274,   921,19850826,   97,    0
   274,   921,19850827,   94,    0
   274,   921,19850828,  134,    0
   274,   921,19850829,  167,    0
   274,   921,19850830,  151,    0
   274,   921,19850831,  111,    0
   274,   921,19850901,  104,    0
   274,   921,19850902,  113,    0
   274,   921,19850903,  117,    0
   274,   921,19850904,   93,    0
   274,   921,19850905,  125,    0
   274,   921,19850906,   65,    0
   274,   921,19850907,   56,    0
   274,   921,19850908,  108,    0
   274,   921,19850909,  132,    0
   274,   921,19850910,  133,    0
   274,   921,19850911,  106,    0
   274,   921,19850912,   99,    0
   274,   921,19850913,  104,    0
   274,   921,19850914,  107,    0
   274,   921,19850915,   84,    0
   274,   921,19850916,  102,    0
   274,   921,19850917,  125,    0
   274,   921,19850918,  151,    0
   274,   921,19850919,  157,    0
   274,   921,19850920,   91,    0
   274,   921,19850921,  122,    0
   274,   921,19850922,  152,    0
   274,   921,19850923,  130,    0
   274,   921,19850924,  115,    0
   274,   921,19850925,  130,    0
   274,   921,19850926,  140,    0
   274,   921,19850927,   88,    0
   274,   921,19850928,   82,    0
   274,   921,19850929,  101,    0
   274,   921,19850930,  130,    0
   274,   921,19851001,  152,    0
   274,   921,19851002,  145,    0
   274,   921,19851003,  168,    0
   274,   921,19851004,  139,    0
   274,   921,19851005,  110,    0
   274,   921,19851006,  106,    0
   274,   921,19851007,  109,    0
   274,   921,19851008,   61,    0
   274,   921,19851009,   90,    0
   274,   921,19851010,  105,    0
